NAME	TITLE	SCORE	
PCDH10		0.5141762	
PABPC5		0.51388085	
TMA16P2		0.51377136	
ZNF72BP		0.5137225	
GUSBP18		0.51339716	
KRT2		0.51339525	
ENSG00000229446		0.5118869	
RN7SKP239		0.5117572	
LINC01535		0.51150364	
FAM87A		0.5114154	
ENSG00000215146		0.51137435	
ENSG00000150076		0.5113552	
C2CD4D-AS1		0.5107406	
IMPDH1P8		0.5105135	
PRLR		0.5104357	
HSF4		0.5102241	
CCL26		0.51021177	
DDX11L16		0.51009065	
TOX3		0.50979275	
RHPN1-AS1		0.5094118	
RPL21P119		0.50937724	
FTH1P15		0.5091393	
ENSG00000232274		0.5090093	
RHOV		0.50829065	
ENSG00000249863		0.50818247	
ENSG00000235583		0.50815403	
LOC105374313		0.5079696	
CA9		0.5077103	
TXLNB		0.5074797	
NSMCE1-DT		0.5070499	
TTLL3		0.5068705	
RPL36AP54		0.50675076	
ENSG00000243350		0.50620794	
SNORD116-15		0.50611985	
RPS15P5		0.5056475	
DPP9-AS1		0.50538385	
CDC20B		0.504076	
NADK2-AS1		0.503509	
HMGB1P39		0.50280976	
MIR1250		0.5027532	
RNPC3		0.5021725	
ENSG00000234635		0.5020289	
IQCC		0.5016508	
PARLP2		0.50105745	
MTMR9LP		0.50104433	
STX16-NPEPL1		0.5006686	
ENSG00000247629		0.50063527	
CYSRT1		0.4999995	
ARMC2-AS1		0.49961478	
ENSG00000250559		0.49927303	
LINC01182		0.49903738	
PRRT2		0.49881285	
SP6		0.4986018	
ENSG00000236163		0.49857894	
C16orf89		0.49832973	
MTND1P23		0.49812773	
ENSG00000253263		0.49786434	
ENSG00000228330		0.49722436	
PSG2		0.4964038	
IL1A		0.49616888	
SHANK2		0.49501076	
RGSL1		0.4949612	
KLRK1-AS1		0.4939879	
ENSG00000241768		0.49392438	
SKAP1		0.4929991	
HLA-DPB1		0.49275646	
HEPHL1		0.49251992	
DACT3-AS1		0.4923226	
ENSG00000245623		0.4919848	
MST1P2		0.4917969	
DCT		0.49167553	
ENSG00000236215		0.49145094	
CATSPERE		0.48980594	
CDH15		0.4897224	
ENSG00000223524		0.48969495	
RABGEF1P1		0.48966703	
KRT8P31		0.48819098	
DNAI3		0.48809746	
RPL23AP25		0.48691937	
RAD21L1		0.48679873	
RPL13AP18		0.4865526	
ASCL5		0.48641473	
SDS		0.48550949	
RNU6ATAC18P		0.4848696	
IDH2		0.484777	
PKD2L1		0.48429933	
RHOA-IT1		0.4840597	
ENSG00000227540		0.48337758	
LINC02482		0.48274925	
TLX1		0.482254	
SAMD12		0.48146102	
OR7E110P		0.48129427	
LOC100289230		0.48094007	
SNORD19C		0.48090106	
PDE7B		0.48074126	
PEA15-AS1		0.48049718	
TJAP1P1		0.48043582	
ENSG00000204566		0.48034176	
ENSG00000256444		0.48016596	
ALK		0.48002556	
DYNLT4		0.4798611	
METTL25		0.47925988	
TULP2		0.47895905	
ENSG00000224005		0.47863492	
TMEM31		0.4776478	
TNFSF4		0.47757992	
HMBS		0.4774443	
VPS37D		0.4772557	
ERICH2-DT		0.47725007	
CETP		0.47597066	
UAP1L1		0.4756406	
BEAN1		0.47518864	
ENSG00000196648		0.47461864	
ENSG00000233172		0.474251	
ENSG00000225273		0.47384068	
KLK13		0.47343045	
B3GNT4		0.47342032	
CTAGE16P		0.47309706	
DES		0.4730349	
LINC01515		0.47297445	
RXFP2		0.4716165	
ZNF724		0.4714343	
ENSG00000196409		0.47109368	
ENSG00000234320		0.47017732	
SCTR-AS1		0.47007328	
EFNA3		0.46978116	
ERLNC1		0.4686966	
ENSG00000206942		0.46866375	
TMIGD3		0.46854478	
ENSG00000250260		0.46847582	
MS4A14		0.46772912	
ENSG00000228452		0.46768454	
ENSG00000225986		0.4674335	
GPT		0.46730536	
PRIMPOL		0.46637362	
TAS2R19		0.46634278	
SCDP1		0.46613365	
CRYBA1		0.46537638	
SNORA21		0.46418956	
PCBP1-AS1		0.46321115	
ENSG00000237697		0.46293122	
PM20D1		0.46290702	
ENSG00000255635		0.46245366	
ADAMTS10		0.4624096	
SERPINB2		0.4623506	
ENSG00000243787		0.46192968	
PMS2P4		0.46101505	
ENSG00000182912		0.46038017	
RNU6-8		0.4600216	
CORO2B		0.4598551	
GARS1-DT		0.45970562	
RPL7P44		0.45963043	
TREML3P		0.45959893	
ENSG00000253929		0.45918122	
ASH1L-AS1		0.45914045	
ENSG00000250948		0.45907336	
PLA2G1B		0.45883954	
ENSG00000228991		0.45881543	
ALDOB		0.45869327	
GOLGA5P1		0.4578394	
GOLGA8Q		0.45751536	
TVP23A		0.45717713	
ENSG00000207733		0.45713937	
H3P14		0.456998	
DEPP1		0.45693728	
SETSIP		0.45650512	
CDKN2B-AS1		0.45628536	
ZNF761		0.45624152	
MCF2L-AS1		0.45613053	
LAMTOR5-AS1		0.45598882	
RPS12P12		0.45596397	
IRF8		0.45541722	
ENSG00000255142		0.45525825	
RUSC1-AS1		0.45474377	
ENSG00000215153		0.4542656	
ENSG00000243028		0.45343676	
MKRN7P		0.453167	
ENSG00000254812		0.45300826	
ENSG00000223792		0.45254675	
KLRB1		0.4523829	
NPM1P25		0.45232126	
ENSG00000243225		0.4521143	
ADAM28		0.4513041	
ENSG00000213279		0.45006183	
SCMH1-DT		0.4499497	
ENSG00000254348		0.44982007	
ENSG00000255098		0.4493513	
ENSG00000255761		0.44917688	
CNR1		0.4490571	
KANSL1-AS1		0.44900978	
ENSG00000242349		0.44820538	
ENSG00000240731		0.44817004	
ENSG00000226924		0.4481127	
CORO6		0.4475788	
NPHP3		0.44749677	
ENSG00000219410		0.4473977	
ENSG00000221972		0.44735157	
PPIL6		0.4472956	
LOC101928525		0.44729343	
PIGR		0.4470415	
CAPN13		0.44690695	
SYN3		0.44675404	
ITPKA		0.44621992	
YAP1P1		0.44613126	
TMPRSS4		0.44530028	
ENSG00000236779		0.44521677	
FHDC1		0.4452016	
LINC02724		0.44513488	
WDR93		0.4446479	
ENSG00000182646		0.44399354	
ZNF254		0.4437652	
NRK		0.4437476	
IL20RA		0.4435087	
SDK2		0.44304973	
ATP1B2		0.44280002	
ENSG00000235085		0.44268185	
MIR186		0.44224918	
MAGEA8		0.44207573	
LINC02941		0.4420264	
SYTL5		0.44093925	
ENSG00000256967		0.44086862	
PHF2P2		0.4404056	
RPS16P4		0.4393465	
CAPSL		0.43921795	
NHLRC3		0.43883163	
C2orf92		0.43877596	
ZP1		0.43828133	
KDM5D		0.4381877	
ENSG00000255421		0.43758383	
CASTOR1		0.43729717	
USP12PY		0.4372744	
SNORA60		0.43646398	
ZNF91		0.43616924	
FAM90A24		0.4361125	
LRIG3		0.43586108	
RN7SL333P		0.43552402	
ENSG00000228298		0.43498296	
ZNF124		0.4348377	
ENSG00000250764		0.43460396	
ENSG00000256939		0.4343304	
ENSG00000255937		0.4343029	
TBC1D31		0.4342388	
AZIN2		0.43423438	
NT5DC1P2		0.4342166	
ENSG00000223474		0.43410596	
TSSK1A		0.4338328	
PIP5K1P2		0.43335903	
CDK5RAP3		0.43254778	
FRG2C		0.4323793	
CNOT6LP1		0.43213832	
HNRNPA3P1		0.43135604	
GNB3		0.43115544	
TMEM50B		0.43107504	
RPL36AP8		0.430948	
ENSG00000186275		0.4309396	
ENSG00000203262		0.43083742	
ENSG00000228352		0.43070358	
STAG3L3		0.4306269	
TSACC		0.430603	
EPHB3		0.4302328	
BRWD1P1		0.43005183	
GPLD1		0.42978176	
MUC5B		0.4295259	
ARHGEF4		0.4286845	
ENSG00000217769		0.42850557	
SOWAHD		0.42807847	
PIK3R1		0.42798397	
STMN4		0.42788017	
CFAP126		0.427735	
MAN1C1		0.4274314	
EEF1A1P8		0.42664674	
ENSG00000228835		0.42647138	
RPL5P24		0.42633283	
ENSG00000256872		0.42630482	
ALG10		0.426168	
LINC02997		0.42521033	
ALOX12		0.4245889	
ENSG00000197830		0.42445266	
ENSG00000251535		0.4241457	
HDAC10		0.42402378	
CCP110		0.42383793	
MKRN8P		0.4225802	
BATF		0.42219165	
DCDC2B		0.42218453	
ANGPTL8		0.42203265	
CHMP3-AS1		0.42193815	
ITGA2B		0.42192522	
CD86		0.4213186	
SCRN2		0.42125985	
LINC02603		0.42095214	
ZNF280C		0.42045084	
METTL8P1		0.4203563	
ENSG00000232372		0.42002276	
NGEF		0.4198501	
EIF4EBP3		0.4195553	
ENSG00000250009		0.4193938	
ENSG00000247185		0.41935074	
LOC731157		0.41913447	
ENSG00000256236		0.41898447	
GLYR1P1		0.41895407	
PABIR3		0.41892365	
ENSG00000231125		0.4188414	
MOCOS		0.41875643	
DDX60		0.41868037	
ZNF84		0.41865003	
MIS18A		0.41847402	
IDUA		0.41846225	
CPNE7		0.41799772	
ZNF626		0.41794923	
ZNF625-ZNF20		0.41765985	
ZBED3-AS1		0.41763335	
RPS6P10		0.41753876	
CAPN11		0.41737467	
ENSG00000251229		0.41731706	
CHODL		0.41708535	
SIM2		0.41680723	
ENSG00000233218		0.41606545	
ENPP1		0.41585055	
MYL5		0.4155731	
ENSG00000214356		0.4150549	
PLP1		0.41489008	
KRT18P11		0.4144567	
BHLHE40-AS1		0.4144529	
PNMA3		0.41433197	
GAST		0.41420066	
ENSG00000243403		0.41403157	
PLA2G4F		0.41401187	
ENSG00000232347		0.41392648	
ENSG00000237059		0.4138245	
TERF1P2		0.4136034	
MB		0.4132096	
PATZ1		0.41317034	
RN7SKP71		0.41312876	
ENSG00000235326		0.41298276	
RPS27P27		0.41292042	
CDRT15P14		0.41284105	
ENSG00000231628		0.41282648	
MIR221		0.41250223	
SCGB3A1		0.41244832	
ENSG00000181013		0.41240916	
ENSG00000250090		0.41234145	
ENSG00000225587		0.41232458	
MESTP3		0.41168833	
YWHAZP6		0.4116677	
LPAR4		0.411566	
ABRAXAS1P2		0.41056958	
FAR1P1		0.41024834	
PDCD5P2		0.40999302	
LOC389199		0.40977597	
STYK1		0.4093072	
ZNF684		0.40930653	
ENSG00000105132		0.40921617	
RPL24P2		0.40917587	
KCNJ3		0.4084888	
SNRPG		0.40843222	
KMT5C		0.4083919	
SCD5		0.40828946	
RBMXP1		0.40799177	
RNY1P6		0.4073903	
RXFP3		0.40731633	
LINC01089		0.40727794	
ENSG00000230439		0.40708822	
ZNF597		0.40704596	
ZNF727		0.4067536	
SDHAP1		0.40656397	
LUZP2		0.40638155	
LRRIQ3		0.40621394	
PVALB		0.4060663	
GLTC1		0.4059261	
LINC00957		0.40589973	
FAM86JP		0.4055655	
PTP4A3		0.4055587	
C22orf31		0.40550926	
SLC25A35		0.40518802	
SNORC		0.40503168	
AP4B1		0.40456703	
ENSG00000228243		0.40445545	
RNASEH2B-AS1		0.40442073	
BTK		0.4043752	
ENSG00000251392		0.40387538	
ENSG00000256050		0.4037986	
GLI4		0.40343618	
ENSG00000214982		0.40295634	
ADH5P2		0.4028241	
NIPSNAP3B		0.40279168	
PLIN5		0.40270406	
ENSG00000250952		0.4021743	
PCOLCE-AS1		0.40165856	
MSX2		0.40153706	
AK3P2		0.401288	
SNORD124		0.401245	
ZC3H11B		0.4012381	
TMEM231		0.40037012	
PTPRVP		0.39991558	
TMEM71		0.3996456	
ENSG00000253896		0.3993647	
SUSD4		0.3991143	
ZNF606-AS1		0.39862576	
F12		0.3985969	
ENSG00000182625		0.3976088	
CTDP1-DT		0.39722615	
LRAT		0.39706847	
EFNB2		0.3961567	
PABPN1P1		0.39599895	
KNOP1P1		0.3958434	
GAD1		0.39579612	
C9orf72		0.39510345	
PTGER3		0.39508885	
GRIK2		0.39496347	
TTC39A		0.394766	
GPR89A		0.3945422	
IL10		0.394312	
PVRIG		0.3941926	
CCDC24		0.39397323	
ENSG00000196644		0.39362353	
NEIL1		0.3934308	
SSBP2		0.3930287	
CD247		0.39271057	
ZNF3		0.3926099	
A1BG		0.39203775	
CATIP-AS2		0.39196464	
USP51		0.3916414	
NBR2		0.39155224	
TFAMP1		0.39150313	
DNAJC17P1		0.39146835	
TMC5		0.39133394	
RNVU1-14		0.39124522	
DNASE1L1		0.3911515	
ENSG00000167159		0.39098436	
ANO1		0.39092702	
NPY1R		0.3908278	
ENPP5		0.39069372	
KCNJ14		0.39044532	
ACOT6		0.39012736	
RGL4P1		0.3900946	
ENSG00000227486		0.3899413	
APBB3		0.38986012	
HMGN2P5		0.38978326	
ENSG00000203632		0.38943413	
YPEL1		0.38904595	
LOC339666		0.3890017	
ENSG00000203945		0.38895953	
ENSG00000225869		0.38890105	
LOC124901409		0.38870332	
LINC01962		0.3886782	
PCDH17		0.38802388	
RPS27P21		0.38787192	
LOC105369187		0.3874713	
RBMX2P3		0.3873806	
ENSG00000214770		0.38724804	
SWT1		0.3870222	
KLC1-AS1		0.3867008	
PTPN2P1		0.38653597	
KRT6A		0.3864114	
TNFRSF14		0.3861386	
SLC67A1		0.38595682	
DHX58		0.3858728	
AMHR2		0.38551977	
CDKN1B		0.3854818	
ENSG00000203571		0.3850149	
WIPF3		0.38462278	
CILP		0.38458958	
ANKRD36C		0.38455245	
OVOS2		0.3844633	
MRPL39		0.38425115	
ENSG00000242861		0.38412443	
EVI2B		0.38406774	
ANO8		0.38389862	
ENSG00000235265		0.3835605	
IKBKB-DT		0.38351515	
TYMSOS		0.38337407	
ENSG00000203345		0.38270625	
ENSG00000254406		0.38195002	
CRELD2		0.3819421	
COBLL1		0.3819024	
STK11IP		0.38125417	
ENSG00000251328		0.3812006	
UHRF2P1		0.38100722	
MYB		0.38100442	
CYP4F25P		0.38092977	
H3P36		0.38091493	
CEP85		0.3808539	
ENSG00000186842		0.3808111	
MIR27A		0.38042134	
FAM53A		0.38037923	
ENSG00000229450		0.38008413	
ENSG00000203401		0.37979758	
FLRT2-AS1		0.37953213	
DDX11-AS1		0.37942585	
ENSG00000250893		0.37934026	
STUM		0.37902364	
ENSG00000212300		0.3786204	
TBC1D7		0.37859106	
DUSP18		0.37807077	
PLSCR1		0.3778547	
PRF1		0.37771082	
HSD17B14		0.37768346	
PPP1R11P1		0.3775707	
GZMM		0.37751773	
SLC66A1		0.37750062	
ZNF543		0.3774435	
COLEC12		0.37733933	
ENSG00000245884		0.3771474	
PATL2		0.3768002	
SLC2A11		0.37596488	
ENSG00000230735		0.37591788	
PNMA2		0.37584624	
REXO5		0.3758216	
KCP		0.37521031	
PCNX1		0.3749737	
ENSG00000197146		0.37489372	
LOC100289518		0.37487686	
CSAD		0.37451252	
PFN4		0.37446263	
LINC01239		0.37433204	
L3MBTL1		0.37408894	
EIF2AK2		0.37400445	
SCIMP		0.3738368	
CCDC154		0.3736279	
ENSG00000227077		0.37351632	
DNAJC22		0.37350526	
EFCAB11		0.37338334	
ENSG00000255614		0.37317812	
TMSB4XP2		0.37301072	
ENSG00000249417		0.37284416	
P2RY8		0.37281382	
VDAC1P7		0.3726106	
RPRM		0.3724062	
CHPT1		0.37239572	
TNRC18P2		0.3720927	
SEPTIN5		0.37059286	
SNX25P1		0.37041602	
ENSG00000237352		0.3699594	
ZNF107		0.36973923	
DNAJB9		0.3693677	
WWTR1-AS1		0.3690684	
GAPDHP69		0.3688656	
GTPBP10		0.36858344	
UBE2Q2P1		0.36838436	
PCP4L1		0.3682917	
ENSG00000228788		0.36825302	
ASGR1		0.36823782	
RPL9P32		0.36771068	
C1QBPP2		0.36752382	
ENSG00000241990		0.36743942	
ENSG00000213240		0.36727592	
RPL39P36		0.3671118	
RPL15P5		0.36639404	
TRPA1		0.36632746	
ENSG00000215099		0.36632136	
RASEF		0.36620274	
NPM1P6		0.36619332	
EOLA2-DT		0.3656777	
FALEC		0.36536995	
AHSA2P		0.36516193	
ZNF18		0.36511737	
VNN2		0.36454356	
ENSG00000243899		0.36438796	
FGF7P3		0.36434606	
PRKCZ-AS1		0.36423108	
LOC124901151		0.3642074	
ENSG00000253620		0.3641151	
GUSBP2		0.36408353	
SDHAP3		0.36381528	
PPP1R35		0.3637181	
ENSG00000140660		0.36334872	
HNRNPA1P2		0.36310086	
ENSG00000232224		0.36306265	
RPL34P16		0.36305794	
TONSL		0.36288306	
GOLGA2P5		0.36227718	
RPL34-DT		0.36155546	
TTC22		0.36154127	
APBA1		0.36139533	
EXO1		0.36138442	
ECRG4		0.36105987	
LOC124905951		0.3607178	
C10orf95		0.36066857	
LINC01347		0.36061126	
KLLN		0.36021325	
POLG2		0.3600625	
ZNF510		0.35998258	
MTRES1P1		0.35959616	
ITIH5		0.35930017	
ABCC6P1		0.35892063	
RGS11		0.3589078	
ST13P11		0.3588691	
CCDC66		0.35866693	
ZFYVE28		0.35842127	
C5orf22		0.35839584	
HOXA4		0.35798553	
ISLR2		0.35758227	
TPRG1		0.35748932	
NPIPA2		0.35740152	
ENSG00000255201		0.35725507	
ENSG00000232637		0.35705256	
ARL6IP4		0.3566865	
ENSG00000233836		0.35658553	
RAB6C		0.35657975	
PLEKHA6		0.35654894	
ARHGAP31-AS1		0.35617483	
ZNF493		0.3559641	
ENSG00000228456		0.35594195	
ZNF731P		0.35544077	
ENSG00000234042		0.35538107	
LAMTOR3		0.35456783	
PPDPF		0.35445976	
ZNF10		0.35443798	
DTX3		0.35377574	
ENSG00000203843		0.35376662	
GUSBP11		0.35366055	
ZNF225		0.35333622	
CBLIF		0.3532808	
HNRNPA1P39		0.35316905	
LOC645433		0.35315138	
TYSND1		0.35301098	
HNRNPA1P41		0.35245568	
RBM34		0.3523821	
MORN3		0.35214946	
GPX4		0.35178694	
LINC01948		0.35174048	
H2AZP3		0.35170436	
ANKRD36B		0.35145116	
FOXA1		0.35144198	
CES4A		0.35123238	
ZNF253		0.35110402	
GLMN		0.3509636	
DUSP15		0.3509377	
MRPS18A		0.3508003	
SLC39A5		0.35062945	
LINC01424		0.35023934	
KLRK1		0.35016546	
RPS4XP16		0.3499895	
ENSG00000255465		0.34994158	
CCDC18-AS1		0.34988916	
ODCP		0.34970888	
ENSG00000256104		0.3496975	
LOC101928093		0.34953767	
CIMAP1B		0.34949222	
BDH2P1		0.3493494	
AKR7A2P1		0.3492546	
ZNF793		0.34921917	
ENSG00000230255		0.34899953	
PEX6		0.3487601	
DRICH1		0.3484715	
ENSG00000245381		0.34842554	
RALBP1P2		0.3481432	
UBE2NP1		0.34804595	
LINC02922		0.34779528	
PRPF31-AS1		0.34776264	
RAD23BP1		0.3477568	
ZNF599		0.3476127	
STIMATE		0.34757343	
ZNF527		0.34740165	
SSBP3P3		0.34713146	
ZNF83		0.3465914	
FHP1		0.34638646	
PJVK		0.346313	
HLA-J		0.34611487	
MTF1		0.34593576	
ARHGEF26		0.34578905	
RTN4IP1		0.34564176	
CD200R1		0.3454858	
PIGL		0.34520292	
PTP4A2P2		0.3450867	
WEE1P1		0.34493232	
HSD3B7		0.34490553	
RAB25		0.34477475	
LINC00847		0.34476474	
MRI1		0.34469053	
RFXANK		0.34468532	
STX18-AS1		0.34437707	
RPL21P3		0.3440114	
G2E3		0.34387928	
ENSG00000232682		0.3437202	
GAPDHP70		0.34362298	
LOC728877		0.34361494	
BDH1		0.34360132	
PTPRF		0.34344393	
RANBP10		0.34342703	
CEP250		0.34334466	
RBBP4P2		0.34326857	
GAMT		0.34316024	
ENSG00000250991		0.3431522	
SNHG10		0.34309617	
HK2P1		0.34298968	
ARHGAP11B-DT		0.34264463	
ENSG00000227603		0.34241596	
ENSG00000229002		0.3419712	
SYTL3		0.34178764	
MKNK2		0.34161353	
HNRNPA1P49		0.34137902	
CCDC7		0.34131613	
KLF4		0.34122685	
RNU2-59P		0.3411681	
VKORC1P1		0.34114683	
NOMO3		0.3410377	
LRRC75B		0.34090933	
TMEM117		0.34068727	
ATPAF2		0.34044445	
ENSG00000241576		0.34022045	
BCL2L11		0.34018135	
NVL		0.34007394	
KIAA0825		0.34004408	
ZFP69B		0.34002388	
CD164		0.33996522	
TXK		0.33977365	
ADA		0.33963802	
NFE2		0.33956158	
ENSG00000217801		0.33945125	
TCTE1		0.33944803	
TRIM31		0.3391266	
RRAGB		0.33892304	
ENSG00000236157		0.33858293	
ENSG00000238460		0.3385083	
MIER3		0.33825108	
CACNG6		0.3380451	
ANKDD1A		0.33803535	
GEMIN8		0.3378679	
WLS		0.33775946	
ENSG00000206088		0.33757508	
ADGRF3		0.33747625	
LENG8		0.33741945	
PTGR2		0.3372125	
ENSG00000257086		0.3371195	
ENSG00000206197		0.3371025	
NPRL2		0.3364835	
PARP14		0.33642325	
S100A11P1		0.3362316	
VEGFA		0.3362094	
ZFP62		0.33609235	
ENSG00000240401		0.33603352	
LINC01121		0.33571294	
ENSG00000233552		0.33558536	
RNASET2		0.33527082	
SLC33A1		0.3351831	
TAFAZZIN		0.33516976	
GPR132		0.335042	
IRF5		0.33454904	
MROH7		0.33447608	
SEPTIN3		0.33428863	
SEPTIN8		0.33396518	
DNAAF4		0.33378854	
CSF1R		0.33375663	
TLR8		0.33366627	
RCAN2		0.3331948	
FAM210CP		0.33317077	
RDH5		0.33315566	
RORC		0.33297357	
CYP4V2		0.33279637	
CERS4		0.33268473	
PCDHGA5		0.33267415	
GABARAPL3		0.33262596	
ENSG00000250990		0.33239302	
TMEM167AP2		0.3323073	
POLR2M		0.3323042	
CLK2		0.3321298	
SNORA73B		0.33194843	
CSPP1		0.33183092	
ZNF345		0.33168533	
ENSG00000235894		0.3315188	
EGFL8		0.331447	
LINS1		0.33136407	
PSMB9		0.3313538	
BRD7P4		0.33130464	
DYNLL1P3		0.3310094	
LINC02609		0.33098233	
HNRNPA1P59		0.33078057	
ATXN7L3P1		0.33077386	
RSRP1		0.3307432	
MACC1		0.33073667	
PUS10		0.3305883	
NNT-AS1		0.33056873	
GRIN2D		0.33054182	
SSPN		0.33034316	
RPL34P10		0.33025882	
S100A14		0.33014467	
MYO16		0.33009675	
PFN2		0.33005652	
PPM1J		0.32989445	
COL11A2		0.32968915	
GSTK1		0.32955042	
PIERCE1		0.32949308	
PMS1		0.32941902	
B4GALT6		0.32936904	
MUC6		0.32921907	
HNRNPA1P30		0.3291853	
KIFAP3		0.32905406	
ENSG00000229896		0.3286803	
PNPLA10P		0.32855922	
RMST		0.32851845	
GBA1LP		0.32839948	
PNISR		0.32804415	
CMPK2		0.32775825	
LDAH		0.32769874	
DCST2		0.32766345	
CDRT15		0.3274406	
ENSG00000250588		0.32707956	
ATP6V1B1		0.32664502	
SP100		0.3264385	
TMEM225B		0.32632935	
ENSG00000234055		0.32628298	
KRT18P10		0.32626414	
ZNF213		0.32617387	
GPCPD1		0.3257888	
SLC16A13		0.32568356	
RASD1		0.32542154	
TIA1		0.3253665	
ZNF627		0.32526287	
FAM21FP		0.32525426	
RTRAFP1		0.32507977	
SDHAP4		0.3246496	
CBS		0.32463554	
RPS8P1		0.3245713	
ENSG00000248514		0.3243327	
ENSG00000167945		0.32416764	
GCKR		0.32412207	
SIAH2-AS1		0.32381475	
GMPPA		0.32366347	
ZNF692		0.3236593	
ENSG00000218418		0.3235875	
ENSG00000233320		0.32355452	
CRACR2B		0.32344326	
ATP6V0E2		0.32341	
ZBTB48		0.32320547	
ENSG00000243659		0.32309064	
TTC28-AS1		0.32267106	
MCTP2		0.32259366	
FN3K		0.32250494	
ZNF75D		0.3222896	
OXSM		0.32194334	
LINC01409		0.3219299	
TLE6		0.32186785	
FZD3		0.32119292	
NMD3P2		0.32109794	
BEND4		0.32105276	
FKBP6P2		0.32103628	
ENSG00000256724		0.32094002	
PPARG		0.32083777	
MRPL22		0.32074142	
ENSG00000235245		0.3206349	
RPL23P8		0.32056114	
VN1R1		0.32053828	
GYG2		0.32052323	
ENSG00000183558		0.32050133	
AGER		0.32022846	
PRELID1P1		0.3201284	
TMEM51-AS1		0.31998444	
RPL5P11		0.31994292	
TYW5		0.31983775	
SLIT3-AS2		0.3197507	
LINC01270		0.31967977	
ENSG00000254419		0.31954825	
ATF1		0.3191209	
ENSG00000234353		0.31910044	
RGL4		0.31906363	
TAMM41		0.31894895	
IRX5		0.31888774	
INPP5B		0.31853366	
STRADB		0.31847936	
GPR35		0.3183819	
RPL31P31		0.31836906	
HMGN3P1		0.31827754	
IFT25		0.31825078	
GRAMD2A		0.3181658	
ENSG00000204894		0.31800893	
SUMO2P3		0.31800178	
RAB28		0.31776962	
NOXA1		0.31681085	
RPS13P3		0.31660378	
LRRC20		0.3164895	
RILPL1		0.3164596	
PKDREJ		0.3164312	
DUSP10		0.3162004	
POLR1F		0.31608388	
ENSG00000252419		0.31595337	
MPPED2		0.31586322	
ARPC3P4		0.31534493	
MIX23		0.31516826	
ENSG00000254100		0.31492016	
NMD3P1		0.3148801	
CRAT		0.31480387	
AGKP1		0.314797	
MAP3K1		0.31447157	
ZFP69		0.3144544	
INTS6P1		0.31426916	
EVA1C		0.3140869	
DNAH12		0.31379834	
EFCAB2		0.31374887	
EEF1AKMT2		0.3136584	
ATP5MC2P4		0.31363347	
MISP3		0.31358057	
FRS3		0.31354493	
ZNF74		0.313389	
PNPO		0.31281823	
NICN2P		0.31274563	
BEGAIN		0.31273288	
ENSG00000255881		0.31267807	
ENSG00000227512		0.3125961	
LINC01606		0.31258827	
CCNL2		0.31219617	
MRNIP		0.312047	
EVC		0.31193495	
PEX11A		0.31180358	
OR5H3P		0.31158042	
SSBL4P		0.31142208	
DDIT3		0.31115237	
SHISA8		0.31057066	
CLSTN3		0.3105246	
ARRDC1-AS1		0.3104525	
SLC51A		0.31031376	
FAM8A6P		0.31028074	
ENSG00000240876		0.31019282	
FAM95B1		0.31018588	
RPL23AP67		0.31000787	
ENSG00000244480		0.30988804	
COX14		0.30987138	
NUP133		0.30963692	
GMPR		0.30945778	
LAPTM4BP1		0.30931535	
JAKMIP2		0.3093015	
MTNAP1		0.3090561	
SSC4D		0.3089329	
ENSG00000251390		0.308851	
OCRL		0.30881017	
NKD2		0.3087105	
IL23A		0.30819738	
EIF4ENIF1		0.3078367	
SLC2A10		0.30775735	
H3P16		0.30762896	
CFAP91		0.30759352	
GLYR1		0.30746844	
PROCA1		0.30730146	
ZNF790		0.30730072	
RNU6-531P		0.30727053	
OSTCP2		0.30721813	
CD55		0.3070261	
LOC124904039		0.30701733	
TNFRSF11A		0.3065446	
ENSG00000203496		0.30631873	
KCNK6		0.30631238	
ENSG00000255145		0.30616125	
ENSG00000243802		0.30606994	
NDOR1		0.30579558	
ZNF414		0.30567655	
MACC1-OT1		0.30553457	
ENSG00000244086		0.30542475	
PAX8-AS1		0.30523178	
HSBP1L1		0.30467236	
WASHC2A		0.30441934	
ENSG00000256139		0.30437312	
ENSG00000188073		0.30434424	
ENSG00000255889		0.30429453	
ENSG00000254468		0.30425233	
KRTCAP2		0.30422908	
TSPAN14-AS1		0.30408388	
SNORD35B		0.30404657	
ATP6V1E1P3		0.30393174	
LINC02939		0.30383018	
IDH1		0.30379754	
DHODH		0.3034551	
ENSG00000227193		0.3033497	
TRMT2A		0.3033469	
ASS1P12		0.3033051	
WHR1		0.30287728	
ELMOD2		0.30266315	
PLEKHA4		0.30249745	
C6orf120		0.30233803	
VAMP1		0.3019502	
RBM5		0.30167583	
SCART1		0.30166015	
MATR3P3		0.30163953	
LINC00265		0.30151817	
ENSG00000251317		0.30148616	
ATP5MFP5		0.3013907	
ADAMDEC1		0.30130354	
ZPLD1		0.30102384	
MZF1		0.3010002	
MIF		0.3008617	
PARP9		0.30085912	
IGFLR1		0.30078346	
PRR23A		0.30072343	
ENSG00000232703		0.3005846	
ENSG00000221743		0.30057737	
OTUD3		0.3003914	
PARP16		0.29956406	
FCGR3B		0.299539	
DBF4B		0.299507	
ARHGAP40		0.29945743	
IDI2-AS1		0.2994354	
DTX3L		0.29942468	
SMIM5		0.2992075	
MTND4P9		0.29920244	
CTTN-DT		0.2990819	
LOC100996384		0.29881793	
GATAD1		0.29880536	
DDX18P3		0.29877517	
REEP6		0.29865476	
